Date,Open,High,Low,Close,Volume,RSI,ATR,MACD,MFI,EMA,SMA,OBV,GTrends_Interest,Sentiment_Bullish,Price_oil,Price_gold,Price_NASDAQ,Price_SP500,Price_NYSE,Interest_Rate,hash_rate,users
2016-06-08,577.166992,582.838989,573.130005,581.64502,80265800,81.81010546432277,16.065261638335933,34.160541196810755,77.78466350147063,544.3534003533413,541.709989357143,2969687800.0,1.6,51.403962747038655,51.23,1262.3,4974.64,2119.12,10638.360352,0.38,1435291.1134247202,417532.0
2016-06-09,582.203003,582.203003,570.950989,574.630005,71301000,76.6884833998992,15.721458235597646,33.539576288689204,72.99005444048674,548.3902809728958,550.3704180714287,2898386800.0,1.6,45.99823902050654,50.56,1272.7,4958.62,2115.48,10589.820313,0.38,1463666.5871779402,433264.0
2016-06-10,575.836975,579.127014,573.325012,577.469971,66991900,77.30784675023452,15.012925647340674,32.89739792148646,71.6273749109463,552.2675729765097,557.7994167857144,2965378700.0,1.48,39.25810754299164,49.07,1275.9,4894.55,2096.07,10446.099609,0.38,1492042.06093116,437566.75
2016-06-11,578.674011,607.116028,578.674011,606.72699,82357000,82.47392754153309,16.058149315387773,34.35326085405984,69.91136466715982,559.5288285796418,563.2770605000002,3047735700.0,1.52,37.45863617708286,49.07,1275.9,4894.55,2096.07,10446.099609,0.38,1520417.53468438,441869.5
2016-06-12,609.684021,684.843994,607.039001,672.783997,277084992,88.71871404600343,20.490924650002928,40.37190888551697,73.65901683432993,574.6295177023562,573.7449909285715,3324820692.0,2.2,27.06866314013799,49.07,1275.9,4894.55,2096.07,10446.099609,0.38,1515544.4015603925,446172.25
2016-06-13,671.653992,716.004028,664.487,704.375977,243295008,90.46799610045043,22.70707488928843,47.14745308240765,77.06277603244854,591.9290456087087,585.924416857143,3568115700.0,2.52,44.58779754738013,48.88,1286.9,4848.44,2079.06,10349.169922,0.38,1510671.2684364049,450475.0
2016-06-14,704.504028,704.504028,662.804016,685.559021,186694000,82.28385565173362,24.063713254339252,50.417567252821755,72.89979083805997,604.4130423275476,596.9367765000001,3381421700.0,2.12,35.86462922394276,48.49,1288.1,4843.55,2075.32,10294.589844,0.38,1505798.1353124175,452043.5
2016-06-15,685.684998,696.302979,672.560974,694.468994,99223800,83.06507515796355,24.040734093315024,53.1158304204929,73.48839374980078,616.4205025505413,608.1902772857145,3480645500.0,1.96,29.13838748645503,48.01,1288.3,4834.93,2071.5,10297.160156,0.38,1500925.00218843,453612.0
2016-06-16,696.52301,773.721985,696.52301,766.307983,271633984,87.75394815335467,27.98446672950681,60.35529122228081,77.27302679649272,636.4054999438025,624.4999914285717,3752279484.0,2.36,42.61880201083841,46.21,1298.4,4844.91,2077.99,10322.839844,0.38,1556966.0331142973,455180.5
2016-06-17,768.487,775.356018,716.55603,748.908997,363320992,81.84353315896695,30.185575391684893,63.95147056017993,80.58191626788246,651.4059662179621,637.3367790714289,3388958492.0,2.32,33.988024257996585,47.98,1294.8,4800.34,2071.22,10347.94043,0.38,1613007.064040165,456749.0
2016-06-18,748.755981,777.98999,733.929016,756.22699,252718000,82.38104038257231,31.176675292278823,66.62396981853192,82.31233788107389,665.3821027222339,650.4439219285716,3641676492.0,2.16,23.43309099475543,47.98,1294.8,4800.34,2071.22,10347.94043,0.38,1669048.0949660325,459202.5
2016-06-19,756.687988,766.620972,745.627991,763.781006,136184992,82.94240039640933,30.44926855711606,68.56116031645968,85.50516562882065,678.5019564926027,663.9299230714288,3777861484.0,1.88,14.956944971345363,47.98,1294.8,4800.34,2071.22,10347.94043,0.38,1725089.1258919,461656.0
2016-06-20,763.927002,764.083984,732.72699,737.226013,174511008,74.01483640374717,30.514106088750623,67.17923137533239,78.53884719377308,686.331830693589,674.7648535000002,3603350476.0,2.12,42.895039377941025,49.37,1292.1,4837.21,2083.25,10450.030273,0.38,1658235.89901765,464109.5
2016-06-21,735.882996,735.882996,639.070007,666.651978,309944000,56.5835326576891,35.345670368125575,59.70111067928861,72.16410130632586,683.7078503344438,681.1973530000002,3293406476.0,2.2,31.138596344473108,48.85,1272.5,4843.76,2088.9,10490.780273,0.38,1591382.6721434,466563.0
2016-06-22,665.914978,678.669983,587.482971,596.116028,266392992,45.140782300786185,39.334337627545175,47.53503024017425,65.38061901864025,672.0289406898513,682.2309964285716,3027013484.0,2.04,8.178055162231127,49.13,1270.0,4833.32,2085.45,10473.05957,0.38,1524529.44526915,452561.75
2016-06-23,597.442993,629.327026,558.138977,623.97699,253462000,49.48610001901547,41.609602725577666,39.684017973173695,61.829932680068275,665.6220139312045,685.7557810714287,3280475484.0,1.96,26.74439454676758,50.11,1263.1,4910.04,2113.32,10641.169922,0.38,1457676.2183949,438560.5
2016-06-24,625.575012,681.72699,625.271973,665.299011,224316992,55.15914167858175,42.76248824517926,36.377044020701305,63.74377912980677,665.5789468737106,692.0292839285714,3504792476.0,2.52,7.429427932947874,47.64,1322.4,4707.98,2037.41,10183.509766,0.38,1475897.1711248374,424559.25
2016-06-25,665.281006,691.731018,646.559021,665.122986,126656000,55.13073788418509,42.934596013380734,33.35751492379893,64.32509720709938,665.5181520905492,696.2004265000002,3378136476.0,2.24,31.406128406524655,47.64,1322.4,4707.98,2037.41,10183.509766,0.38,1494118.123854775,410558.0
2016-06-26,665.93103,665.97998,616.934021,629.367004,109225000,49.54919224693649,43.37112194099639,27.759315330228105,59.09568104124867,660.6979990118093,693.0992127142857,3268911476.0,1.88,3.9270611479878426,47.64,1322.4,4707.98,2037.41,10183.509766,0.38,1512339.0765847126,400657.5
2016-06-27,629.348999,655.275024,620.523987,655.275024,122134000,53.24302539587735,42.755401588068075,25.12365268192923,57.24908567637102,659.9749356769014,689.5920017857144,3391045476.0,1.76,34.161839267471805,46.33,1324.7,4594.44,2000.54,9973.540039,0.38,1530560.02931465,390757.0
2016-06-28,658.10199,659.247986,637.77301,647.000977,138384992,51.93523044394811,41.235371188920354,22.11232745398081,62.91980976989592,658.2450745199812,686.8378557857143,3252660484.0,1.96,53.45546851555506,47.85,1317.9,4691.87,2036.09,10161.160156,0.38,1556589.9617859875,380856.5
2016-06-29,644.122009,644.682007,628.283997,639.890015,142456000,50.78079023662788,39.62691467542605,18.933778498135325,58.77285622583717,655.7977332506504,682.9393572857142,3110204484.0,1.68,34.53341155157735,49.88,1326.9,4779.25,2070.77,10350.530273,0.38,1582619.894257325,370956.0
2016-06-30,640.591003,675.403015,636.607971,673.336975,138980000,55.761824866308686,39.56749534146704,18.89582637035744,56.34613731020036,658.1362988172303,676.2985709999999,3249184484.0,1.8,23.080776680176815,48.33,1320.6,4842.67,2098.86,10489.759766,0.38,1608649.8267286625,365673.25
2016-07-01,672.515015,686.153992,669.593994,676.296021,134431008,56.18429352142865,37.924102674219405,18.88680399821976,51.70889339272765,660.5575951082662,671.1119298571427,3383615492.0,1.3199999999999998,44.65028300881386,48.99,1339.0,4862.57,2102.95,10515.759766,0.39,1634679.7592,360390.5
2016-07-02,676.734009,703.702026,676.398987,703.702026,112354000,59.99487794432165,37.17280998320374,20.850734971636484,48.26415029591524,666.3101858938307,667.3601467142856,3495969492.0,1.2,28.16044386010617,48.99,1339.0,4862.57,2102.95,10515.759766,0.39,1610554.1011368,355107.75
2016-07-03,704.968018,704.968018,649.008972,658.664001,129512000,51.99247286536042,38.51468398440347,18.559035193297632,42.18087297380109,665.2906945746533,659.8517892142856,3366457492.0,1.29,35.32234877347946,49.01,1339.0,4862.57,2102.95,10515.759766,0.39,1586428.4430736,349825.0
2016-07-04,658.804016,683.661987,650.507996,683.661987,92008400,55.537432248020835,38.13177734266037,18.54618627074376,48.220797263735776,667.7402002313662,656.0257873571428,3458465892.0,1.23,37.43255436420441,48.65,1358.7,4862.57,2102.95,10515.759766,0.39,1562302.7850104,353606.5
2016-07-05,683.208984,683.491028,665.065979,670.627014,130476000,53.32620975792294,36.73636524675605,17.284939995002333,58.91042243717829,668.1251087338508,656.3097184999999,3327989892.0,1.26,26.54101839652867,46.6,1360.6,4822.9,2088.55,10409.540039,0.39,1538177.1269472,357388.0
2016-07-06,670.41803,681.89801,670.41803,677.330994,134960992,54.33326629709254,34.932337729130616,16.634595135147833,69.26761702525603,669.3525601026706,662.1107874999999,3462950884.0,1.2,18.38195248468158,47.43,1367.1,4859.16,2099.73,10441.580078,0.39,1548785.2450640749,361169.5
2016-07-07,678.090027,682.432007,611.833984,640.562012,258091008,48.191606360760495,37.47988667704986,13.002359485573493,68.56190808652636,665.5138203556479,663.2954319285715,3204859876.0,1.29,46.91764157905709,45.14,1362.1,4876.81,2097.9,10413.969727,0.39,1559393.3631809498,364951.0
2016-07-08,640.687988,666.70697,636.46698,666.52301,141970000,52.292087574354454,36.96275120011772,12.079378580800835,67.2101658805053,665.6483789748949,663.3828604285716,3346829876.0,1.29,37.86899521946907,45.41,1358.4,4956.76,2129.9,10571.780273,0.39,1570001.481297825,371940.5
2016-07-09,666.383972,666.383972,633.398987,650.960022,180536000,49.750035867663534,36.68855632868075,9.977096737109264,58.97444914521921,663.6899313782422,662.3712201428572,3166293876.0,1.56,23.325813892630062,45.41,1358.4,4956.76,2129.9,10571.780273,0.39,1580609.5994147,378930.0
2016-07-10,650.598999,652.294006,641.263977,649.359985,102532000,49.48369839284565,34.85580437663212,8.088672435218768,59.121442958100765,661.7792718611433,663.7992902142859,3063761876.0,1.29,0.5411072459537536,45.41,1358.4,4956.76,2129.9,10571.780273,0.39,1547017.2253779233,383589.6666666667
2016-07-10,650.598999,652.294006,641.263977,649.359985,102532000,49.48369839284565,34.85580437663212,8.088672435218768,59.121442958100765,661.7792718611433,663.7992902142859,3063761876.0,1.59,0.5411072459537536,45.41,1358.4,4956.76,2129.9,10571.780273,0.39,1513424.8513411465,388249.3333333333
2016-07-11,648.484009,659.629028,644.97998,647.658997,107910000,49.182256755621864,33.41246463544412,6.381267772082651,58.854045572968914,659.8965685463243,663.2552882857144,2955851876.0,1.47,43.30389400323232,44.76,1356.6,4988.64,2137.16,10627.200195,0.39,1479832.47730437,392909.0
2016-07-12,648.28302,675.258972,646.778992,664.551025,138172992,52.290474343860616,33.060144304340966,6.31834877079848,58.91242405394348,660.5171627401477,664.5088631428573,3094024868.0,1.41,43.12876206822693,46.8,1335.3,5022.82,2152.14,10726.790039,0.39,1429443.916249205,386438.0
2016-07-13,664.796997,668.700012,654.468018,654.468018,131449000,50.31230611460027,31.715276425459468,5.392706843629298,59.10468143396693,659.710610108128,665.5501490714287,2962575868.0,1.3199999999999998,39.963106314341225,44.75,1343.6,5005.73,2152.43,10734.200195,0.39,1379055.35519404,379967.0
2016-07-14,652.922974,662.901978,652.922974,658.078003,98511400,51.02663886930869,30.162685537926652,4.894009472273069,53.0485017125618,659.4929291603776,664.4602225000001,3061087268.0,1.29,53.56653928756714,45.68,1332.2,5034.06,2163.75,10786.629883,0.39,1429443.916249205,373496.0
2016-07-15,659.171021,667.077026,659.039978,663.255005,81673104,52.09037069541866,28.65099535664618,4.860500187338403,51.62473143139188,659.9945392723272,663.528721357143,3142760372.0,1.29,24.417327232658863,45.95,1327.4,5029.59,2161.74,10773.120117,0.39,1479832.47730437,367025.0
2016-07-16,663.781006,666.460022,659.333984,660.767029,50330200,51.51130566712724,27.113498402600023,4.58038513860231,46.93563312049985,660.0975379026836,660.461935857143,3092430172.0,1.17,39.63866207244185,45.95,1327.4,5029.59,2161.74,10773.120117,0.39,1530221.038359535,368295.5
2016-07-17,661.992981,682.36499,661.992981,679.458984,74407904,55.51259694389448,26.719531445271453,5.7998197854489035,52.87364377602712,662.6790640489925,661.9472917857146,3166838076.0,1.23,27.733519362906616,45.95,1327.4,5029.59,2161.74,10773.120117,0.39,1580609.5994147,369566.0
2016-07-18,679.809021,681.554993,668.625,673.106018,69465000,53.88504661235222,25.734564413466348,6.182333177873488,48.05932703365497,664.0693245757934,661.1932940000004,3097373076.0,1.2,13.227007165551186,45.24,1329.3,5055.78,2166.89,10793.169922,0.39,1538331.7952092974,370836.5
2016-07-19,672.737976,673.276978,667.632019,672.864014,61203300,53.82031449524779,24.299592598218748,6.392264055951159,41.97148212114342,665.2419498323543,661.3530797142861,3036169776.0,1.23,47.40519424279531,44.65,1332.3,5036.37,2163.78,10758.540039,0.39,1496053.991003895,372107.0
2016-07-20,672.80603,672.929016,663.359985,665.684998,94636400,51.8311554938811,23.24740962691741,5.911208464063861,34.3677807566933,665.3010229213737,660.5212228571434,2941533376.0,1.17,21.843533217906952,44.94,1319.3,5089.93,2173.02,10793.099609,0.39,1453776.1867984924,363691.25
2016-07-21,665.228027,666.218994,660.414978,665.012024,60491800,51.63848517782239,22.001452939280444,5.413264322681357,39.09014585680291,665.2624897318573,662.2676522857147,2881041576.0,1.23,16.88244515680708,44.75,1331.0,5073.9,2165.17,10758.620117,0.39,1411498.38259309,355275.5
2016-07-22,664.921997,666.583008,646.721985,650.619019,134169000,47.566009398007424,21.848565086474697,3.8132875814536646,29.119180911512515,663.3100269676096,661.1316529285717,2746872576.0,1.14,38.96930031478405,44.19,1323.4,5100.16,2175.03,10805.040039,0.39,1408845.190144605,346859.75
2016-07-23,650.726013,656.366028,648.523987,655.55603,69532200,49.050316644348584,20.848099080297935,2.910123917170381,31.608238542460825,662.2761607052616,661.4599392142861,2816404776.0,1.11,78.63171100616455,44.19,1323.4,5100.16,2175.03,10805.040039,0.39,1406191.9976961198,338444.0
2016-07-24,655.409973,663.109985,652.79303,661.284973,118184000,50.791119035732365,20.095874503133796,2.6263629503710035,40.31110421684675,662.1440023445601,662.311724071429,2934588776.0,1.17,0.0367916480172425,44.19,1323.4,5100.16,2175.03,10805.040039,0.39,1403538.8052476349,347199.25
2016-07-25,661.263,661.828003,653.39502,654.096985,78176496,48.54975423833276,19.26281082433852,1.8007122903387651,32.80821122819179,661.0710666986188,662.7715803571433,2856412280.0,1.17,35.071602135680486,43.13,1319.5,5097.63,2168.48,10752.429688,0.39,1400885.61279915,355954.5
2016-07-26,654.226013,656.224976,645.879028,651.783997,225135008,47.81849496268473,18.625892051171483,0.9488021915632316,20.488423155455735,659.8327907388029,661.8596497857146,2631277272.0,1.29,42.73940345479382,42.92,1320.8,5110.05,2169.18,10772.990234,0.39,1440683.4995264,364709.75
2016-07-27,651.627014,657.455994,648.447021,654.35199,147460992,48.74160713313999,17.938969261802097,0.4753928413366566,30.982780488111256,659.1020173069626,661.851362071429,2778738264.0,1.35,15.52157842864593,41.92,1326.7,5139.81,2166.58,10739.769531,0.39,1480481.3862536498,373465.0
2016-07-28,654.492004,657.594971,654.492004,655.034973,86428400,49.00001673744413,16.889255814530518,0.1535534718846065,37.62602268341935,658.5597447327009,661.6340027857146,2865166664.0,1.2,30.939000817791868,41.14,1341.2,5154.98,2170.06,10744.160156,0.39,1520279.2729809,366259.0
2016-07-29,655.111023,657.796021,654.786011,656.992004,60703500,49.78125236063642,15.89788111349262,0.0557666556827598,36.60826581557454,658.3507126350074,661.1866455714288,2925870164.0,1.17,37.77334850165062,41.6,1357.5,5162.13,2173.6,10785.509766,0.39,1560077.15970815,359053.0
2016-07-30,657.012024,658.223022,654.208984,655.046997,38456100,48.97823800565005,15.04903517681458,-0.1766397177594854,36.94994668232315,657.9102172170064,660.778071857143,2887414064.0,1.11,23.733186225096382,41.6,1357.5,5162.13,2173.6,10785.509766,0.39,1558959.3002620176,351847.0
2016-07-31,655.099976,655.284973,624.36499,624.68103,110818000,38.52878730990043,16.18267430704211,-2.779067836920603,30.46467842699449,653.4796589214055,656.865360857143,2776596064.0,1.17,21.67244271064798,41.6,1357.5,5162.13,2173.6,10785.509766,0.39,1557841.440815885,344641.0
2016-08-01,624.60199,626.119019,605.883972,606.271973,121887000,33.818249083535896,16.472129499396246,-6.25486572131274,29.539471211732355,647.1853007985515,652.0915005,2654709064.0,1.29,35.148102790117264,40.06,1359.6,5184.2,2170.84,10730.200195,0.4,1556723.5813697525,354659.0
2016-08-02,606.396973,612.848022,531.333984,547.465027,330932992,23.80564713080629,21.11798010658223,-13.597941058414222,25.49233725285039,633.8892642920779,643.1344300000001,2323776072.0,1.62,18.095150176183477,39.51,1372.6,5137.73,2157.03,10661.129883,0.4,1555605.72192362,364677.0
2016-08-03,548.656006,573.359985,541.546997,566.35498,207982000,30.884431040166895,21.881909241826357,-17.68920963240066,24.27197023757483,624.8846930531341,636.0394287142857,2531758072.0,3.0,13.990604526043173,40.83,1364.7,5159.74,2163.79,10695.139648,0.4,1585714.2197673025,374695.0
2016-08-04,566.328979,579.495972,565.776978,578.289001,125292000,34.99340948066302,21.298843867410195,-19.741031374043587,29.87240177947912,618.6719341127163,629.8449270714285,2657050072.0,1.95,37.483942815015325,41.93,1367.4,5166.25,2164.25,10707.129883,0.4,1615822.717610985,384713.0
2016-08-05,578.281006,578.281006,569.981995,575.04303,66127900,34.394461628234765,20.370855448309467,-21.38255285967216,31.229098434777917,612.8547468976874,624.4466421428572,2590922172.0,1.44,42.24103825787703,41.8,1344.4,5221.12,2182.87,10782.870117,0.4,1645931.2154546676,391579.75
2016-08-06,575.030029,588.395996,569.468994,587.778015,80797296,38.818903514134405,20.267723059144508,-21.40907313633647,35.46177712332375,609.5111826446624,619.6053553571429,2671719468.0,1.3199999999999998,38.112987484782934,41.8,1344.4,5221.12,2182.87,10782.870117,0.4,1676039.71329835,398446.5
2016-08-07,587.770996,597.513,586.815979,592.690002,82398400,40.48607412335325,19.584101483491335,-20.794033670630935,33.707672237536336,607.2683585587074,614.7057145714286,2754117868.0,1.38,11.125818645814434,41.8,1344.4,5221.12,2182.87,10782.870117,0.4,1638404.090993745,405313.25
2016-08-08,592.736023,592.994019,588.046997,591.054016,61194100,40.09419569948713,18.538595806099092,-20.20570210438723,34.192451846745726,605.1064462175465,610.2026453571428,2692923768.0,1.38,29.20141637325287,43.02,1341.3,5213.14,2180.89,10788.009766,0.4,1600768.46868914,412180.0
2016-08-09,591.038025,591.091003,584.79303,587.801025,92228096,39.280043484266045,17.664265605663438,-19.7739920156846,37.47540377797395,602.7990567218736,605.6324330714286,2600695672.0,1.29,25.501741445623335,42.77,1346.7,5225.48,2181.74,10804.509766,0.4,1563132.846384535,406486.0
2016-08-10,587.64801,599.984009,586.370972,592.103027,102905000,40.986701185469855,17.374892133830333,-18.867233330624913,35.09140056456174,601.3729194256238,601.1860785714287,2703600672.0,1.14,1.861007697880268,41.71,1351.9,5204.58,2175.49,10774.980469,0.4,1525497.22407993,400792.0
2016-08-11,592.124023,597.541992,589.119995,589.119995,74514400,40.14412542421355,16.735399624271025,-18.17976132004401,29.376769073789717,599.739196168874,596.4778658571429,2629086272.0,1.17,21.710355579853054,43.49,1350.0,5228.4,2185.79,10836.150391,0.4,1555605.7219236125,395098.0
2016-08-12,588.797974,589.909973,583.810974,587.559021,69218000,39.68438981525229,15.975656722537384,-17.558489023206562,24.997593119409576,598.1151728130241,591.5183670714287,2559868272.0,1.14,28.514709629841185,44.49,1343.2,5232.89,2184.05,10822.410156,0.4,1585714.2197672948,389404.0
2016-08-13,587.356995,589.773987,584.979004,585.588013,43563000,39.07587348376645,15.177037170927573,-17.02887189009232,24.988273244880336,596.4448848379542,586.5570110714286,2516305272.0,1.11,35.31906367982932,44.49,1343.2,5232.89,2184.05,10822.410156,0.4,1615822.7176109774,397994.0
2016-08-14,585.588989,585.666016,564.781006,570.473022,60851100,34.6836761575529,15.584749515861317,-17.625622741468987,25.9943042091032,592.9819697928937,582.6850105000001,2455454172.0,1.08,49.63528782129288,44.49,1343.2,5232.89,2184.05,10822.410156,0.4,1645931.21545466,406584.0
2016-08-15,570.494019,573.580017,563.23999,567.23999,57262300,33.808322472817736,15.210126479014075,-18.15020647127733,27.302015429902315,589.5497058205078,579.8970117142858,2398191872.0,1.17,12.131978927451806,45.74,1347.5,5262.02,2190.15,10858.5,0.4,1650471.4751517675,415174.0
2016-08-16,567.242981,581.737976,566.716003,577.439026,58405200,39.035522313540504,15.196686944798785,-17.54076684681047,38.30460443348637,587.9349485111068,582.0380116428572,2456597072.0,1.17,26.18078764528036,46.58,1356.9,5227.11,2178.15,10809.740234,0.4,1655011.734848875,423764.0
2016-08-17,577.760986,580.893982,571.429993,573.216003,54443000,37.707685816996026,14.787208520170308,-17.200270208304573,43.748254837206105,585.9724224429592,582.5280847142858,2402154072.0,1.17,22.77143746614456,46.79,1348.8,5228.66,2182.22,10824.639648,0.4,1659551.9945459827,417757.75
2016-08-18,573.70697,577.791992,573.429993,574.317993,59896600,38.29751485941029,14.057835697301002,-16.649576828183854,39.993556070516945,584.4184985172313,582.2444412857143,2462050672.0,1.11,36.3125525531359,48.22,1357.2,5240.15,2187.02,10863.009766,0.4,1664092.25424309,411751.5
2016-08-19,574.338989,578.237976,574.182007,575.630005,50631600,39.03762844812771,13.343416647493788,-15.923721207540211,45.900479448604514,583.2466993816005,582.2863680714287,2512682272.0,1.17,6.915069371461868,48.52,1346.2,5238.38,2183.87,10829.150391,0.4,1677599.4965664926,405745.25
2016-08-20,576.083984,582.817993,575.45697,581.697021,45301400,42.473864113808695,12.91610281552995,-14.68958551378762,43.794275992093155,583.040075597387,581.8520113571429,2557983672.0,1.08,17.471064302662853,48.52,1346.2,5238.38,2183.87,10829.150391,0.4,1691106.738889895,399739.0
2016-08-21,581.939026,584.15802,580.218018,581.307983,38299400,42.30917790139576,12.274952757277806,-13.586301770661862,40.849471883072994,582.8091299177354,581.0390100000001,2519684272.0,1.14,34.319323375821114,48.52,1346.2,5238.38,2183.87,10829.150391,0.4,1704613.9812132975,401951.0
2016-08-22,581.310974,588.447998,580.593994,586.752991,72844000,45.4945944028936,11.959170703186537,-12.132716413276626,48.64829181997834,583.3349780620373,580.7317939285715,2592528272.0,1.14,34.66184884309769,47.05,1343.4,5244.6,2182.64,10815.919922,0.4,1718121.2235367,404163.0
2016-08-23,586.770996,589.473999,581.633972,583.414978,85349200,43.89450645897728,11.664946152958931,-11.121883151356316,49.06022036004846,583.3456447204323,580.4185048571429,2507179072.0,1.17,75.21935552358627,48.1,1346.1,5260.08,2186.9,10847.490234,0.4,1645182.1149903298,406375.0
2016-08-24,583.411987,583.590027,579.85498,580.182007,56328200,42.34123954329008,11.098524784890438,-10.46107548288478,39.242444193487415,582.923826357708,579.5670034285715,2450850872.0,1.17,51.70258581638336,46.77,1329.7,5217.69,2175.44,10791.179688,0.4,1572243.00644396,408587.0
2016-08-25,580.179993,580.450989,575.166992,577.760986,136130000,41.16644816562627,10.683201371683978,-10.017264022026666,36.60822558414264,582.2354476433469,578.7556456428572,2314720872.0,1.2,36.40333265066147,47.33,1324.6,5212.2,2172.47,10784.370117,0.4,1499303.89789759,389384.75
2016-08-26,577.752991,580.622986,576.857971,579.651001,48856800,42.507542817858855,10.189045202277978,-9.404621207713037,43.14000169032756,581.8908547575674,578.1907870714286,2363577672.0,1.2,52.12019085884094,47.64,1325.9,5218.92,2169.04,10749.330078,0.4,1426364.78935122,370182.5
2016-08-27,579.452026,579.844971,568.630005,569.947021,59698300,37.74963090145447,10.26232525925812,-9.591561894986173,42.41105226195797,580.2983435898917,577.0735733571429,2303879372.0,1.08,53.70982885360718,47.64,1325.9,5218.92,2169.04,10749.330078,0.4,1522444.3156869125,350980.25
2016-08-28,569.830017,574.038025,569.73999,573.911987,86301600,40.67167484708642,9.836304526453963,-9.312426263704538,41.24019697145392,579.4468293779062,577.3192137142858,2390180972.0,1.08,23.475797002902254,47.64,1325.9,5218.92,2169.04,10749.330078,0.4,1618523.842022605,331778.0
2016-08-29,574.070984,576.278015,573.465027,574.106995,110398000,40.81881327985595,9.33463906027868,-8.972049546732364,50.35087828196831,578.734851460852,577.8097140714286,2500578972.0,1.14,16.10736170783639,46.98,1327.1,5232.33,2180.38,10811.349609,0.4,1714603.3683582975,345327.0
2016-08-30,574.114014,578.356995,574.114014,577.502991,70342400,43.44909937229981,8.97145055597306,-8.332221389027836,50.96457183764592,578.5706033994051,577.814283,2570921372.0,1.14,2.0745079964399338,46.35,1316.5,5222.99,2176.12,10797.540039,0.4,1810682.89469399,358876.0
2016-08-31,577.591003,577.861023,573.642029,575.471985,75840896,42.23997306199212,8.631989373403561,-7.897995004626637,49.871765514382574,578.1574542794843,577.9754245714286,2495080476.0,1.17,45.646115144093834,44.7,1311.4,5213.22,2170.95,10764.75,0.4,1703687.9963711626,372425.0
2016-09-01,575.546021,576.310974,571.814026,572.302979,76923400,40.35301013516625,8.336629275303306,-7.720581706253824,43.16280549419338,577.3768575755531,577.831495,2418157076.0,1.17,54.5108325779438,43.16,1317.1,5227.21,2170.86,10771.929688,0.4,1596693.098048335,385974.0
2016-09-02,572.409973,575.643005,570.810974,575.536987,79910800,43.14437057173833,8.086300827067358,-7.235615302044266,44.73977641533153,577.1315414988127,577.8248508571429,2498067876.0,1.08,32.181382179260254,44.44,1326.7,5249.9,2179.98,10856.919922,0.4,1489698.1997255075,395027.5
2016-09-03,575.554993,599.5,574.05603,598.211975,159014000,57.98929563649743,9.326134339419692,-4.964367762540519,50.32105005993968,579.9422659656377,579.0044904285714,2657081876.0,1.17,25.500815113385517,44.44,1326.7,5249.9,2179.98,10856.919922,0.4,1382703.30140268,404081.0
2016-09-04,598.590027,611.836975,596.848022,608.633972,97942896,62.797326530446064,9.730621386604,-2.296941949396114,52.92510929223538,583.7678267702194,580.9563467857143,2755024772.0,1.26,50.956800083319344,44.11,1326.7,5249.9,2179.98,10856.919922,0.4,1454033.2336178976,413134.5
2016-09-05,608.98999,609.054993,602.242004,606.590027,82446800,61.315222994589234,9.522219073275144,-0.3439521875377522,53.40812684577882,586.8107868008568,582.3732779285714,2672577972.0,1.26,46.735648810863495,45.07,1354.0,5249.9,2179.98,10856.919922,0.4,1525363.165833115,422188.0
2016-09-06,606.505981,610.830017,605.091003,610.435974,78529104,63.080884502325006,9.251990139469775,1.4968868701865858,60.28134295699778,589.9608117607426,584.3033490714286,2751107076.0,1.23,42.68796571663448,44.83,1351.8,5275.91,2186.48,10890.790039,0.4,1596693.0980483326,411849.5
2016-09-07,610.572998,614.544983,608.513,614.544006,75032400,64.92254927505786,9.021989629507647,3.249787409768942,65.52012939442935,593.2385709926435,586.7577775714286,2826139476.0,1.23,44.84677770259705,45.5,1349.2,5283.93,2186.16,10890.179688,0.4,1668023.03026355,401511.0
2016-09-08,614.63501,628.77002,613.843994,626.315979,86713000,69.6020891570553,9.44370651311425,5.52518268824781,75.53553440596671,597.648892060291,590.2259913571428,2912852476.0,1.35,45.18857151269913,47.62,1341.6,5259.48,2181.3,10882.330078,0.4,1700944.537439805,391172.5
2016-09-09,626.35199,626.830017,620.263,622.861023,64550200,66.7860490945853,9.238228690748944,6.969325716249841,75.94569564570706,601.0105095189189,593.3124214999999,2848302276.0,1.26,61.60940947011113,45.88,1334.5,5125.91,2127.81,10613.530273,0.4,1733866.04461606,380834.0
2016-09-10,622.927002,625.094971,622.39502,623.508972,45016800,67.05525568114443,8.771208855695443,8.073042530596126,80.57841792801499,604.0103045163963,597.1382751428571,2893319076.0,1.26,48.2743474189192,45.88,1334.5,5125.91,2127.81,10613.530273,0.4,1766787.5517923152,388168.25
2016-09-11,623.424011,628.817993,600.505981,606.718994,73610800,54.68619232629081,10.166980508860052,7.506405977384929,81.07914204341746,604.3714631142102,599.4816327857143,2819708276.0,1.23,52.1032840013504,45.88,1334.5,5125.91,2127.81,10613.530273,0.4,1799709.05896857,395502.5
2016-09-12,607.005005,608.458984,605.411011,608.242981,72812304,55.488774231608865,9.658479972512902,7.098488484385939,74.0696766218496,604.8876654989822,601.9199175,2892520580.0,1.26,63.31969257444143,46.29,1325.6,5211.89,2159.04,10741.240234,0.4,1781990.99346562,402836.75
